names,length,no_res_TM_Phob,no_hel_Phob,type,mode,T,chromosome,coorStart,coorEnd
chr02_1.290,68,0,0,iORFs,scrambled,0.2537,2,547245,547453
chr02_1.291,47,0,0,iORFs,scrambled,0.4266,2,548188,548355
chr02_1.292,232,35,2,iORFs,scrambled,0.3109,2,549003,549764
chr02_1.293,55,0,0,iORFs,scrambled,0.2831,2,550922,551097
chr02_1.294,104,18,1,iORFs,scrambled,0.3462,2,553194,553536
chr02_1.295,707,77,4,iORFs,scrambled,0.3281,2,554304,556542
chr02_1.296,153,0,0,iORFs,scrambled,0.3246,2,558192,558678
chr02_1.297,115,0,0,iORFs,scrambled,0.2659,2,559722,560071
chr02_1.298,204,0,0,iORFs,scrambled,0.3023,2,560968,561628
chr02_1.299,134,0,0,iORFs,scrambled,0.3259,2,562759,563197
chr02_1.300,203,0,0,iORFs,scrambled,0.2611,2,564565,565225
chr02_1.301,94,0,0,iORFs,scrambled,0.2979,2,565423,565717
chr02_1.302,121,22,1,iORFs,scrambled,0.3874,2,567475,567869
chr02_1.303,132,53,3,iORFs,scrambled,0.3869,2,568421,568846
chr02_1.304,48,0,0,iORFs,scrambled,0.4097,2,569680,569836
chr02_1.305,82,0,0,iORFs,scrambled,0.3252,2,571195,571462
chr02_1.306,154,40,2,iORFs,scrambled,0.3333,2,571885,572365
chr02_1.307,90,0,0,iORFs,scrambled,0.3382,2,573607,573909
chr02_1.308,110,0,0,iORFs,scrambled,0.3554,2,575991,576338
chr02_1.309,86,0,0,iORFs,scrambled,0.3127,2,578081,578358
chr02_1.310,50,0,0,iORFs,scrambled,0.3533,2,578979,579144
chr02_1.311,111,0,0,iORFs,scrambled,0.2746,2,581367,581720
chr02_1.312,54,0,0,iORFs,scrambled,0.284,2,582167,582332
chr02_1.313,112,23,1,iORFs,scrambled,0.3472,2,583350,583714
chr02_1.314,42,0,0,iORFs,scrambled,0.2598,2,584653,584801
chr02_1.315,29,0,0,iORFs,scrambled,0.3034,2,586440,586541
chr02_1.316,191,21,1,iORFs,scrambled,0.3322,2,589109,589735
chr02_1.317,78,0,0,iORFs,scrambled,0.3333,2,591454,591706
chr02_1.318,228,0,0,iORFs,scrambled,0.2857,2,592769,593500
chr02_1.319,154,0,0,iORFs,scrambled,0.2959,2,594859,595355
chr02_1.320,179,0,0,iORFs,scrambled,0.329,2,595550,596109
chr02_1.321,87,0,0,iORFs,scrambled,0.3487,2,597060,597357
chr02_1.322,60,0,0,iORFs,scrambled,0.3407,2,598929,599117
chr02_1.323,190,0,0,iORFs,scrambled,0.3304,2,599954,600547
chr02_1.324,89,36,2,iORFs,scrambled,0.382,2,602355,602628
chr02_1.325,65,0,0,iORFs,scrambled,0.4235,2,603471,603679
chr02_1.326,125,0,0,iORFs,scrambled,0.2819,2,604102,604502
chr02_1.327,145,0,0,iORFs,scrambled,0.3624,2,605503,605960
chr02_1.329,128,0,0,iORFs,scrambled,0.3549,2,607218,607646
chr02_1.330,94,0,0,iORFs,scrambled,0.3486,2,608780,609076
chr02_1.331,89,0,0,iORFs,scrambled,0.4349,2,609748,610032
chr02_1.332,61,0,0,iORFs,scrambled,0.3279,2,610404,610608
chr02_1.333,105,57,3,iORFs,scrambled,0.3943,2,611877,612230
chr02_1.334,38,0,0,iORFs,scrambled,0.3246,2,613895,614018
chr02_1.335,115,0,0,iORFs,scrambled,0.289,2,614168,614520
chr02_1.336,181,0,0,iORFs,scrambled,0.2569,2,614625,615197
chr02_1.337,87,22,1,iORFs,scrambled,0.3563,2,615851,616121
chr02_1.338,118,0,0,iORFs,scrambled,0.3549,2,618518,618903
chr02_1.339,174,0,0,iORFs,scrambled,0.3059,2,620298,620866
chr02_1.340,39,16,1,iORFs,scrambled,0.3529,2,622522,622665
chr02_1.342,134,0,0,iORFs,scrambled,0.291,2,623142,623571
chr02_1.343,81,0,0,iORFs,scrambled,0.2245,2,624207,624488
chr02_1.344,344,0,0,iORFs,scrambled,0.2897,2,624692,625766
chr02_1.345,272,0,0,iORFs,scrambled,0.3186,2,628304,629162
chr02_1.346,96,37,2,iORFs,scrambled,0.4655,2,631937,632248
chr02_1.347,77,0,0,iORFs,scrambled,0.2857,2,633376,633616
chr02_1.348,69,0,0,iORFs,scrambled,0.2488,2,634919,635140
chr02_1.349,47,0,0,iORFs,scrambled,0.3121,2,636538,636697
chr02_1.350,114,0,0,iORFs,scrambled,0.307,2,642205,642577
chr02_1.351,34,0,0,iORFs,scrambled,0.1845,2,642895,643001
chr02_1.352,130,0,0,iORFs,scrambled,0.3095,2,643073,643482
chr02_1.353,108,0,0,iORFs,scrambled,0.3098,2,643997,644356
chr02_1.354,176,0,0,iORFs,scrambled,0.2906,2,644598,645161
chr02_1.355,98,43,2,iORFs,scrambled,0.3649,2,645233,645544
chr02_1.356,54,0,0,iORFs,scrambled,0.311,2,645973,646152
chr02_1.357,240,0,0,iORFs,scrambled,0.3569,2,647127,647880
chr02_1.358,149,0,0,iORFs,scrambled,0.3371,2,649899,650362
chr02_1.359,71,0,0,iORFs,scrambled,0.3005,2,651187,651409
chr02_1.360,114,48,2,iORFs,scrambled,0.3684,2,652993,653350
chr02_1.361,80,0,0,iORFs,scrambled,0.3,2,655312,655570
chr02_1.362,71,36,2,iORFs,scrambled,0.3803,2,657595,657826
chr02_1.363,101,22,1,iORFs,scrambled,0.2689,2,658387,658701
chr02_1.364,78,0,0,iORFs,scrambled,0.2821,2,662244,662493
chr02_1.365,152,39,2,iORFs,scrambled,0.3742,2,664672,665147
chr02_1.366,88,0,0,iORFs,scrambled,0.2782,2,666248,666532
chr02_1.368,96,0,0,iORFs,scrambled,0.2552,2,668346,668657
chr02_1.370,53,0,0,iORFs,scrambled,0.4188,2,675129,675307
chr02_1.371,41,0,0,iORFs,scrambled,0.439,2,676222,676351
chr02_1.372,98,0,0,iORFs,scrambled,0.2789,2,679216,679543
chr02_1.373,96,0,0,iORFs,scrambled,0.1724,2,680045,680356
chr02_1.374,39,0,0,iORFs,scrambled,0.3109,2,680557,680682
chr02_1.375,101,0,0,iORFs,scrambled,0.2434,2,681857,682173
chr02_1.376,91,22,1,iORFs,scrambled,0.381,2,683085,683367
chr02_1.377,92,0,0,iORFs,scrambled,0.2708,2,684664,684971
chr02_1.378,54,17,1,iORFs,scrambled,0.3415,2,685256,685432
chr02_1.379,91,21,1,iORFs,scrambled,0.3673,2,686587,686895
chr02_1.380,36,19,1,iORFs,scrambled,0.4,2,690258,690377
chr02_1.381,83,0,0,iORFs,scrambled,0.3187,2,691688,691963
chr02_1.382,166,0,0,iORFs,scrambled,0.2932,2,694513,695101
chr02_1.383,330,0,0,iORFs,scrambled,0.2614,2,697297,698348
chr02_1.384,170,0,0,iORFs,scrambled,0.3667,2,699938,700484
chr02_1.385,231,0,0,iORFs,scrambled,0.2777,2,701837,702583
chr02_1.386,79,21,1,iORFs,scrambled,0.3418,2,704050,704290
chr02_1.387,31,0,0,iORFs,scrambled,0.3404,2,704561,704664
chr02_1.389,230,0,0,iORFs,scrambled,0.3237,2,706788,707522
chr02_1.390,40,0,0,iORFs,scrambled,0.3388,2,708011,708144
chr02_1.392,73,23,1,iORFs,scrambled,0.3196,2,712749,712998
chr02_1.393,110,21,1,iORFs,scrambled,0.3455,2,714450,714801
chr02_1.394,129,40,2,iORFs,scrambled,0.3368,2,716460,716876
chr02_1.395,327,61,3,iORFs,scrambled,0.3547,2,717989,719027
chr02_1.396,246,18,1,iORFs,scrambled,0.3324,2,720599,721384
chr02_1.397,92,0,0,iORFs,scrambled,0.3333,2,722308,722605
chr02_1.398,68,21,1,iORFs,scrambled,0.3252,2,723049,723264
chr02_1.399,32,0,0,iORFs,scrambled,0.299,2,723630,723730
chr02_1.400,59,0,0,iORFs,scrambled,0.3729,2,724258,724450
chr02_1.401,25,0,0,iORFs,scrambled,0.3377,2,726535,726612
chr02_1.402,100,18,1,iORFs,scrambled,0.3013,2,727069,727380
chr02_1.403,247,0,0,iORFs,scrambled,0.2974,2,728097,728879
chr02_1.405,68,20,1,iORFs,scrambled,0.3689,2,730157,730381
chr02_1.406,51,0,0,iORFs,scrambled,0.3548,2,732448,732633
chr02_1.407,63,35,2,iORFs,scrambled,0.4021,2,734634,734826
chr02_1.408,59,0,0,iORFs,scrambled,0.3729,2,735525,735714
chr02_1.409,71,0,0,iORFs,scrambled,0.3224,2,736035,736258
chr02_1.411,68,0,0,iORFs,scrambled,0.3058,2,738364,738576
chr02_1.412,91,19,1,iORFs,scrambled,0.3745,2,739539,739835
chr02_1.413,82,0,0,iORFs,scrambled,0.3618,2,741017,741293
chr02_1.414,96,0,0,iORFs,scrambled,0.2326,2,741842,742154
chr02_1.415,56,19,1,iORFs,scrambled,0.3846,2,742571,742755
chr02_1.416,146,50,3,iORFs,scrambled,0.3767,2,744393,744846
chr02_1.417,76,18,1,iORFs,scrambled,0.2807,2,746106,746355
chr02_1.418,79,0,0,iORFs,scrambled,0.3808,2,747798,748055
chr02_1.419,68,0,0,iORFs,scrambled,0.3333,2,749366,749588
chr02_1.420,57,0,0,iORFs,scrambled,0.3721,2,751172,751350
chr02_1.421,108,0,0,iORFs,scrambled,0.3108,2,757101,757432
chr02_1.422,53,39,2,iORFs,scrambled,0.5031,2,760039,760210
chr02_1.423,109,0,0,iORFs,scrambled,0.318,2,760895,761252
chr02_1.424,59,0,0,iORFs,scrambled,0.2712,2,762590,762779
chr02_1.425,84,0,0,iORFs,scrambled,0.3189,2,764693,764965
chr02_1.426,194,0,0,iORFs,scrambled,0.3213,2,767602,768235
chr02_1.427,80,0,0,iORFs,scrambled,0.3942,2,768676,768938
chr02_1.428,264,0,0,iORFs,scrambled,0.2812,2,770411,771234
chr02_1.429,85,19,1,iORFs,scrambled,0.3086,2,773628,773917
chr02_1.430,108,0,0,iORFs,scrambled,0.3169,2,774352,774695
chr02_1.431,81,0,0,iORFs,scrambled,0.3224,2,776309,776566
chr02_1.432,50,23,1,iORFs,scrambled,0.5033,2,777850,778007
chr02_1.433,63,0,0,iORFs,scrambled,0.3037,2,779459,779662
chr02_1.434,64,0,0,iORFs,scrambled,0.2835,2,782380,782586
chr02_1.435,33,0,0,iORFs,scrambled,0.3366,2,783552,783668
chr02_1.436,38,0,0,iORFs,scrambled,0.4211,2,784568,784697
chr02_1.437,593,84,4,iORFs,scrambled,0.3273,2,785069,787000
chr02_1.438,251,20,1,iORFs,scrambled,0.3108,2,788425,789229
chr02_1.439,102,0,0,iORFs,scrambled,0.3583,2,791809,792158
chr02_1.440,144,40,2,iORFs,scrambled,0.3303,2,792382,792842
chr02_1.441,89,41,2,iORFs,scrambled,0.4067,2,796493,796791
chr02_1.442,501,0,0,iORFs,scrambled,0.3092,2,798516,800116
chr02_1.443,89,20,1,iORFs,scrambled,0.306,2,800236,800516
chr02_1.444,218,0,0,iORFs,scrambled,0.3247,2,801923,802624
chr02_1.445,178,0,0,iORFs,scrambled,0.314,2,804469,805028
chr02_1.446,27,0,0,iORFs,scrambled,0.3293,2,805250,805344
chr02_1.447,463,0,0,iORFs,scrambled,0.3096,2,807099,808593
chr02_1.448,289,20,1,iORFs,scrambled,0.3372,2,809413,810333
chr02_1.449,280,0,0,iORFs,scrambled,0.2815,2,811473,812372
chr03_1,674,20,1,iORFs,scrambled,0.334,3,4322,6478
chr03_1.1,433,58,3,iORFs,scrambled,0.3328,3,8326,9705
chr03_1.3,32,20,1,iORFs,scrambled,0.3265,3,11401,11502
chr03_1.4,31,0,0,iORFs,scrambled,0.4362,3,12285,12385
chr03_1.5,83,21,1,iORFs,scrambled,0.4303,3,13018,13281
chr03_1.6,142,0,0,iORFs,scrambled,0.3668,3,14119,14574
chr03_1.8,131,0,0,iORFs,scrambled,0.2893,3,16880,17289
chr03_1.9,83,46,2,iORFs,scrambled,0.4303,3,18561,18815
chr03_1.10,98,0,0,iORFs,scrambled,0.3525,3,22106,22428
chr03_1.11,44,0,0,iORFs,scrambled,0.4254,3,23379,23522
chr03_1.13,136,0,0,iORFs,scrambled,0.3203,3,24325,24767
chr03_1.15,178,0,0,iORFs,scrambled,0.3489,3,27359,27928
chr03_1.16,390,75,4,iORFs,scrambled,0.394,3,28936,30199
chr03_1.17,250,58,3,iORFs,scrambled,0.371,3,30657,31448
chr03_1.18,50,0,0,iORFs,scrambled,0.3,3,33974,34142
chr03_1.19,148,63,3,iORFs,scrambled,0.3559,3,35393,35864
chr03_1.20,66,18,1,iORFs,scrambled,0.3232,3,37616,37835
chr03_1.21,110,0,0,iORFs,scrambled,0.3545,3,38801,39158
chr03_1.22,26,0,0,iORFs,scrambled,0.3038,3,39706,39785
chr03_1.23,245,77,4,iORFs,scrambled,0.3043,3,40724,41487
chr03_1.24,139,49,2,iORFs,scrambled,0.4153,3,41727,42164
chr03_1.25,31,21,1,iORFs,scrambled,0.4737,3,43556,43660
chr03_1.26,59,0,0,iORFs,scrambled,0.2682,3,44437,44622
chr03_1.27,47,19,1,iORFs,scrambled,0.305,3,46963,47110
chr03_1.28,86,0,0,iORFs,scrambled,0.3411,3,48364,48652
chr03_1.29,94,18,1,iORFs,scrambled,0.3816,3,52340,52644
chr03_1.31,267,0,0,iORFs,scrambled,0.3159,3,56527,57373
chr03_1.32,114,0,0,iORFs,scrambled,0.2674,3,58678,59025
chr03_1.33,37,0,0,iORFs,scrambled,0.3604,3,60726,60840
chr03_1.34,148,0,0,iORFs,scrambled,0.3326,3,61173,61657
chr03_1.36,49,0,0,iORFs,scrambled,0.2752,3,63282,63440
chr03_1.37,57,19,1,iORFs,scrambled,0.3721,3,64481,64674
chr03_1.38,114,35,2,iORFs,scrambled,0.4186,3,65568,65933
chr03_1.39,86,0,0,iORFs,scrambled,0.3514,3,68333,68598
chr03_1.40,75,0,0,iORFs,scrambled,0.2489,3,69921,70149
chr03_1.41,139,38,2,iORFs,scrambled,0.3933,3,71367,71802
chr03_1.43,147,66,3,iORFs,scrambled,0.3333,3,73986,74457
chr03_1.45,226,19,1,iORFs,scrambled,0.3215,3,75285,76017
chr03_1.46,331,0,0,iORFs,scrambled,0.2719,3,77919,78948
chr03_1.47,59,20,1,iORFs,scrambled,0.2881,3,82275,82461
chr03_1.48,154,0,0,iORFs,scrambled,0.319,3,82533,83054
chr03_1.49,136,0,0,iORFs,scrambled,0.2927,3,83194,83619
chr03_1.52,28,0,0,iORFs,scrambled,0.3256,3,84718,84810
chr03_1.53,27,0,0,iORFs,scrambled,0.4217,3,90769,90858
chr03_1.54,113,19,1,iORFs,scrambled,0.3333,3,90972,91323
chr03_1.55,113,0,0,iORFs,scrambled,0.2559,3,92418,92776
chr03_1.56,110,36,2,iORFs,scrambled,0.3554,3,94270,94620
chr03_1.57,166,0,0,iORFs,scrambled,0.3126,3,95763,96280
chr03_1.58,37,0,0,iORFs,scrambled,0.3805,3,101191,101316
chr03_1.59,91,62,3,iORFs,scrambled,0.4489,3,101788,102074
chr03_1.60,68,0,0,iORFs,scrambled,0.3592,3,103358,103570
chr03_1.61,82,0,0,iORFs,scrambled,0.2227,3,104350,104618
chr03_1.62,47,0,0,iORFs,scrambled,0.3191,3,105548,105695
chr03_1.63,40,20,1,iORFs,scrambled,0.4,3,106853,106973
chr03_1.65,93,0,0,iORFs,scrambled,0.2562,3,107712,108020
chr03_1.66,50,0,0,iORFs,scrambled,0.3179,3,110670,110842
chr03_1.67,78,0,0,iORFs,scrambled,0.2373,3,111674,111913
chr03_1.68,184,0,0,iORFs,scrambled,0.3207,3,112480,113077
chr03_1.69,70,0,0,iORFs,scrambled,0.2762,3,113539,113767
chr03_1.70,92,0,0,iORFs,scrambled,0.3489,3,114022,114318
chr03_1.71,233,39,2,iORFs,scrambled,0.3386,3,114937,115682
chr03_1.72,432,54,3,iORFs,scrambled,0.3256,3,115997,117377
chr03_1.73,86,0,0,iORFs,scrambled,0.3282,3,118346,118617
chr03_1.74,125,0,0,iORFs,scrambled,0.3324,3,119169,119572
chr03_1.75,192,19,1,iORFs,scrambled,0.3472,3,120316,120943
chr03_1.76,60,0,0,iORFs,scrambled,0.3444,3,122326,122527
chr03_1.77,181,0,0,iORFs,scrambled,0.3168,3,123001,123574
chr03_1.78,151,0,0,iORFs,scrambled,0.2747,3,123646,124131
chr03_1.79,487,107,5,iORFs,scrambled,0.3292,3,124463,126008
chr03_1.80,305,104,5,iORFs,scrambled,0.3286,3,126728,127713
chr03_1.81,217,103,5,iORFs,scrambled,0.389,3,127787,128467
chr03_1.82,145,19,1,iORFs,scrambled,0.3509,3,130279,130742
chr03_1.83,141,23,1,iORFs,scrambled,0.3396,3,131540,131982
chr03_1.84,186,0,0,iORFs,scrambled,0.2821,3,133122,133721
chr03_1.85,270,38,2,iORFs,scrambled,0.3411,3,136871,137743
chr03_1.86,43,0,0,iORFs,scrambled,0.5116,3,139047,139182
chr03_1.87,86,0,0,iORFs,scrambled,0.3359,3,140931,141214
chr03_1.88,62,0,0,iORFs,scrambled,0.2834,3,142168,142361
chr03_1.89,49,0,0,iORFs,scrambled,0.3041,3,142544,142698
chr03_1.90,172,0,0,iORFs,scrambled,0.3037,3,143078,143631
chr03_1.91,81,0,0,iORFs,scrambled,0.298,3,144504,144770
chr03_1.92,190,24,1,iORFs,scrambled,0.2614,3,147632,148235
chr03_1.93,177,0,0,iORFs,scrambled,0.2795,3,148901,149479
chr03_1.94,31,0,0,iORFs,scrambled,0.3263,3,149807,149917
chr03_1.95,72,0,0,iORFs,scrambled,0.3843,3,149989,150217
chr03_1.96,42,0,0,iORFs,scrambled,0.3359,3,150549,150692
chr03_1.97,70,21,1,iORFs,scrambled,0.3476,3,151053,151281
chr03_1.98,45,0,0,iORFs,scrambled,0.3942,3,151354,151518
chr03_1.99,309,38,2,iORFs,scrambled,0.3143,3,151860,152834
chr03_1.100,25,0,0,iORFs,scrambled,0.4286,3,153926,154009
chr03_1.101,54,19,1,iORFs,scrambled,0.3963,3,154657,154827
chr03_1.102,72,0,0,iORFs,scrambled,0.3041,3,155094,155317
chr03_1.103,176,0,0,iORFs,scrambled,0.3308,3,155554,156104
chr03_1.104,95,20,1,iORFs,scrambled,0.3811,3,157103,157416
chr03_1.105,239,0,0,iORFs,scrambled,0.312,3,157761,158533
chr03_1.106,115,20,1,iORFs,scrambled,0.3613,3,160369,160739
chr03_1.107,112,26,1,iORFs,scrambled,0.368,3,162218,162594
chr03_1.108,25,0,0,iORFs,scrambled,0.25,3,162861,162940
chr03_1.109,116,0,0,iORFs,scrambled,0.2356,3,163063,163441
chr03_1.110,78,36,2,iORFs,scrambled,0.3729,3,163852,164106
chr03_1.111,52,18,1,iORFs,scrambled,0.4777,3,166335,166498
chr03_1.113,94,0,0,iORFs,scrambled,0.2792,3,167995,168296
chr03_1.114,370,96,5,iORFs,scrambled,0.3333,3,168368,169568
chr03_1.115,306,0,0,iORFs,scrambled,0.2829,3,169884,170881
chr03_1.116,167,40,2,iORFs,scrambled,0.3214,3,172420,172945
chr03_1.117,123,0,0,iORFs,scrambled,0.3081,3,173436,173821
chr03_1.118,229,0,0,iORFs,scrambled,0.3013,3,176434,177178
chr03_1.119,66,0,0,iORFs,scrambled,0.3769,3,177278,177495
chr03_1.120,124,0,0,iORFs,scrambled,0.246,3,178216,178605
chr03_1.121,218,0,0,iORFs,scrambled,0.2763,3,178794,179515
chr03_1.122,147,0,0,iORFs,scrambled,0.3061,3,186019,186484
chr03_1.123,133,44,2,iORFs,scrambled,0.3566,3,190165,190587
chr03_1.124,63,21,1,iORFs,scrambled,0.4392,3,191631,191829
chr03_1.125,86,0,0,iORFs,scrambled,0.3077,3,193014,193292
chr03_1.126,55,0,0,iORFs,scrambled,0.3152,3,197181,197373
chr03_1.128,83,21,1,iORFs,scrambled,0.4303,3,200174,200437
chr03_1.129,260,0,0,iORFs,scrambled,0.3542,3,205393,206256
chr03_1.130,71,0,0,iORFs,scrambled,0.271,3,206640,206872
chr03_1.131,58,0,0,iORFs,scrambled,0.3029,3,207946,208130
chr03_1.132,99,0,0,iORFs,scrambled,0.3199,3,209606,209909
chr03_1.133,94,0,0,iORFs,scrambled,0.273,3,210419,210713
chr03_1.134,107,0,0,iORFs,scrambled,0.3261,3,211541,211866
chr03_1.135,92,0,0,iORFs,scrambled,0.3213,3,213768,214066
chr03_1.136,75,0,0,iORFs,scrambled,0.2687,3,214735,214989
chr03_1.137,79,0,0,iORFs,scrambled,0.3347,3,216441,216692
chr03_1.138,40,0,0,iORFs,scrambled,0.3607,3,218237,218371
chr03_1.139,117,54,3,iORFs,scrambled,0.4136,3,220063,220452
chr03_1.140,71,0,0,iORFs,scrambled,0.3662,3,223224,223449
chr03_1.141,55,0,0,iORFs,scrambled,0.4061,3,224226,224394
chr03_1.142,26,0,0,iORFs,scrambled,0.4103,3,224730,224811
chr03_1.143,160,0,0,iORFs,scrambled,0.3104,3,225057,225558
chr03_1.144,142,67,3,iORFs,scrambled,0.3756,3,227454,227937
chr03_1.146,164,0,0,iORFs,scrambled,0.334,3,228787,229305
chr03_1.147,159,38,2,iORFs,scrambled,0.3983,3,231000,231495
chr03_1.148,49,24,1,iORFs,scrambled,0.3826,3,232959,233120
chr03_1.149,277,19,1,iORFs,scrambled,0.2924,3,236318,237209
chr03_1.150,87,0,0,iORFs,scrambled,0.308,3,238772,239050
chr03_1.151,29,0,0,iORFs,scrambled,0.4091,3,240007,240098
chr03_1.152,86,0,0,iORFs,scrambled,0.3488,3,240539,240800
chr03_1.153,74,0,0,iORFs,scrambled,0.4554,3,242348,242584
chr03_1.154,123,0,0,iORFs,scrambled,0.2946,3,246580,246959
chr03_1.155,39,18,1,iORFs,scrambled,0.395,3,247907,248029
chr03_1.156,51,0,0,iORFs,scrambled,0.3399,3,248812,248971
chr03_1.157,30,0,0,iORFs,scrambled,0.3111,3,249199,249289
chr03_1.158,59,19,1,iORFs,scrambled,0.2768,3,250042,250234
chr03_1.159,70,0,0,iORFs,scrambled,0.3048,3,252625,252841
chr03_1.160,59,20,1,iORFs,scrambled,0.3799,3,254170,254367
chr03_1.161,75,0,0,iORFs,scrambled,0.2978,3,258651,258879
chr03_1.162,95,0,0,iORFs,scrambled,0.3206,3,259266,259574
chr03_1.163,107,0,0,iORFs,scrambled,0.3168,3,259958,260307
chr03_1.164,148,0,0,iORFs,scrambled,0.3551,3,262449,262912
chr03_1.165,39,0,0,iORFs,scrambled,0.1176,3,263266,263388
chr03_1.167,179,0,0,iORFs,scrambled,0.3259,3,264488,265064
chr03_1.168,186,18,1,iORFs,scrambled,0.3286,3,266843,267430
chr03_1.170,406,38,2,iORFs,scrambled,0.2997,3,273092,274400
chr03_1.171,64,0,0,iORFs,scrambled,0.299,3,276563,276760
chr03_1.172,94,0,0,iORFs,scrambled,0.2993,3,279817,280113
chr03_1.173,94,0,0,iORFs,scrambled,0.3404,3,286440,286758
chr03_1.174,68,0,0,iORFs,scrambled,0.2878,3,287934,288166
chr03_1.175,118,38,2,iORFs,scrambled,0.3427,3,289255,289635
chr03_1.176,490,39,2,iORFs,scrambled,0.3061,3,289794,291369
chr03_1.177,66,0,0,iORFs,scrambled,0.26,3,291709,291918
chr03_1.178,66,0,0,iORFs,scrambled,0.3116,3,292164,292384
chr03_1.179,82,0,0,iORFs,scrambled,0.3589,3,292918,293175
chr03_1.180,91,0,0,iORFs,scrambled,0.3491,3,293535,293831
chr03_1.182,48,0,0,iORFs,scrambled,0.3194,3,295327,295480
chr03_1.183,125,0,0,iORFs,scrambled,0.3183,3,295553,295954
chr03_1.184,264,0,0,iORFs,scrambled,0.3119,3,296187,297045
chr03_1.185,709,17,1,iORFs,scrambled,0.3159,3,298602,300828
chr03_1.186,83,0,0,iORFs,scrambled,0.3187,3,302218,302478
chr03_1.187,418,17,1,iORFs,scrambled,0.3124,3,303027,304357
chr03_1.188,402,40,2,iORFs,scrambled,0.3289,3,305464,306731
chr03_1.189,268,0,0,iORFs,scrambled,0.2758,3,306929,307797
chr03_1.190,283,18,1,iORFs,scrambled,0.3204,3,308172,309066
chr03_1.191,244,20,1,iORFs,scrambled,0.3356,3,310152,310954
chr03_1.192,134,0,0,iORFs,scrambled,0.273,3,313453,313886
chr03_1.193,115,0,0,iORFs,scrambled,0.3304,3,314978,315350
chr04_1,131,0,0,iORFs,scrambled,0.2893,4,1392,1801
chr04_1.1,255,0,0,iORFs,scrambled,0.3081,4,2953,3761
chr04_1.2,679,82,4,iORFs,scrambled,0.3348,4,3836,5984
chr04_1.3,266,0,0,iORFs,scrambled,0.3592,4,7814,8682
chr04_1.4,595,57,3,iORFs,scrambled,0.3281,4,9756,11656
chr04_1.5,673,94,5,iORFs,scrambled,0.338,4,13360,15492
chr04_1.6,149,23,1,iORFs,scrambled,0.3229,4,15739,16203
chr04_1.7,108,0,0,iORFs,scrambled,0.3558,4,17226,17576
chr04_1.8,119,0,0,iORFs,scrambled,0.3008,4,18566,18958
chr04_1.9,417,38,2,iORFs,scrambled,0.3384,4,19312,20634
chr04_1.10,468,26,1,iORFs,scrambled,0.2913,4,21006,22470
chr04_1.11,69,0,0,iORFs,scrambled,0.274,4,22608,22822
chr04_1.12,168,78,4,iORFs,scrambled,0.3782,4,25876,26402
chr04_1.13,66,0,0,iORFs,scrambled,0.315,4,28775,28984
chr04_1.14,64,0,0,iORFs,scrambled,0.3109,4,30454,30656
chr04_1.15,149,22,1,iORFs,scrambled,0.3393,4,31829,32295
chr04_1.16,54,0,0,iORFs,scrambled,0.3642,4,33234,33414
chr04_1.17,101,20,1,iORFs,scrambled,0.3882,4,33918,34237
chr04_1.18,97,0,0,iORFs,scrambled,0.3219,4,36478,36797
chr04_1.19,96,0,0,iORFs,scrambled,0.2284,4,38174,38487
chr04_1.20,88,20,1,iORFs,scrambled,0.3534,4,38598,38867
chr04_1.21,145,65,3,iORFs,scrambled,0.3707,4,42245,42700
chr04_1.22,112,77,4,iORFs,scrambled,0.4167,4,43708,44065
chr04_1.23,973,77,4,iORFs,scrambled,0.3304,4,48032,51115
chr04_1.24,84,0,0,iORFs,scrambled,0.2885,4,52174,52445
chr04_1.25,92,0,0,iORFs,scrambled,0.2302,4,54101,54397
chr04_1.26,280,60,3,iORFs,scrambled,0.3048,4,56347,57265
chr04_1.27,148,0,0,iORFs,scrambled,0.3393,4,60406,60872
chr04_1.28,65,0,0,iORFs,scrambled,0.3096,4,61802,62011
chr04_1.29,73,0,0,iORFs,scrambled,0.3409,4,65019,65242
chr04_1.30,233,0,0,iORFs,scrambled,0.2886,4,65766,66493
chr04_1.31,165,94,5,iORFs,scrambled,0.4165,4,67447,67983
chr04_1.32,126,20,1,iORFs,scrambled,0.3201,4,68607,68997
chr04_1.33,94,0,0,iORFs,scrambled,0.338,4,70320,70640
chr04_1.34,167,0,0,iORFs,scrambled,0.3539,4,73919,74446
chr04_1.35,231,0,0,iORFs,scrambled,0.3309,4,76546,77289
chr04_1.36,139,19,1,iORFs,scrambled,0.3357,4,77967,78426
chr04_1.37,74,35,2,iORFs,scrambled,0.3722,4,79059,79294
chr04_1.38,984,141,7,iORFs,scrambled,0.3391,4,80413,83548
chr04_1.39,204,79,4,iORFs,scrambled,0.384,4,83619,84270
chr04_1.41,88,0,0,iORFs,scrambled,0.2614,4,87227,87512
chr04_1.42,85,19,1,iORFs,scrambled,0.3281,4,87983,88248
chr04_1.43,98,23,1,iORFs,scrambled,0.3615,4,89865,90176
chr04_1.44,89,0,0,iORFs,scrambled,0.2809,4,92465,92762
chr04_1.45,272,0,0,iORFs,scrambled,0.3109,4,93746,94605
chr04_1.46,92,60,3,iORFs,scrambled,0.4729,4,95787,96082
chr04_1.47,159,0,0,iORFs,scrambled,0.2839,4,97954,98475
chr04_1.48,106,0,0,iORFs,scrambled,0.3239,4,99225,99561
chr04_1.49,26,0,0,iORFs,scrambled,0.3924,4,100422,100501
