"","nameNGO","nameINTER","INTER_length_nt","NGO_length_aa","NGO_no_hel","fract_lengths","coorStartNGO","coorEndNGO","coorStartINTER","coorEndINTER","ChromNGO","ChromINTER","bin"
"291","smorf107020","chr08_1.73",360,30,0,0.25,129212,129304,129114,129474,8,8,0.225
"292","smorf107030","chr08_1.75",599,27,0,0.1352,131684,131767,131440,132039,8,8,0.125
"293","smorf10704","chr02_1.437",1931,38,0,0.059,786578,786694,785069,787000,2,2,0.075
"294","smorf107047","chr08_1.80",347,30,0,0.2594,136586,136678,136526,136873,8,8,0.275
"295","smorf107068","chr08_1.84",437,33,0,0.2265,143684,143785,143551,143988,8,8,0.225
"297","smorf107191","chr08_1.112",678,35,1,0.1549,190049,190156,189857,190535,8,8,0.175
"298","smorf107201","chr08_1.115",742,26,0,0.1051,194891,194971,194801,195543,8,8,0.125
"299","smorf107205","chr08_1.115",742,33,0,0.1334,195275,195376,194801,195543,8,8,0.125
"300","smorf107224","chr08_1.117",454,36,0,0.2379,198512,198622,198278,198732,8,8,0.225
"301","smorf107239","chr08_1.118",3296,35,0,0.0319,201539,201646,201303,204599,8,8,0.025
"302","smorf107241","chr08_1.118",3296,27,0,0.0246,202028,202111,201303,204599,8,8,0.025
"303","smorf107249","chr08_1.118",3296,26,0,0.0237,203393,203473,201303,204599,8,8,0.025
"304","smorf107253","chr08_1.118",3296,56,0,0.051,204320,204490,201303,204599,8,8,0.075
"305","smorf107271","chr08_1.124",696,27,0,0.1164,210659,210742,210145,210841,8,8,0.125
"306","smorf107307","chr08_1.131",223,31,0,0.417,219986,220081,219886,220109,8,8,0.425
"307","smorf107317","chr08_1.134",398,45,1,0.3392,222662,222799,222480,222878,8,8,0.325
"308","smorf107320","chr08_1.135",271,50,0,0.5535,223847,223999,223760,224031,8,8,0.575
"309","smorf10733","chr02_1.442",1600,38,0,0.0712,799385,799501,798516,800116,2,2,0.075
"310","smorf107354","chr08_1.142",215,45,1,0.6279,234698,234835,234660,234875,8,8,0.625
"311","smorf107384","chr08_1.146",370,36,0,0.2919,241550,241660,241295,241665,8,8,0.275
"312","smorf107386","chr08_1.147",741,33,0,0.1336,242174,242275,241842,242583,8,8,0.125
"313","smorf107421","chr08_1.151",1459,27,0,0.0555,250160,250243,249643,251102,8,8,0.075
"314","smorf107423","chr08_1.151",1459,54,0,0.111,250526,250690,249643,251102,8,8,0.125
"315","smorf1075","chr01_1.34",501,46,0,0.2754,73757,73897,73519,74020,1,1,0.275
"316","smorf107506","chr08_1.160",557,56,0,0.3016,273677,273847,273618,274175,8,8,0.325
"317","smorf107535","chr08_1.163",506,45,1,0.2668,280004,280141,279726,280232,8,8,0.275
"318","smorf107559","chr08_1.171",1222,46,0,0.1129,290369,290509,289693,290915,8,8,0.125
"319","smorf107575","chr08_1.173",1291,37,0,0.086,294083,294196,293380,294671,8,8,0.075
"320","smorf107588","chr08_1.174",937,30,1,0.0961,297020,297112,296450,297387,8,8,0.075
"322","smorf107704","chr08_1.181",436,28,0,0.1927,323219,323305,322975,323411,8,8,0.175
"323","smorf107714","chr08_1.184",186,31,1,0.5,326684,326779,326629,326815,8,8,0.475
"324","smorf10774","chr02_1.448",920,53,0,0.1728,809561,809722,809413,810333,2,2,0.175
"325","smorf107833","chr08_1.200",494,27,0,0.164,354578,354661,354323,354817,8,8,0.175
"326","smorf107849","chr08_1.205",731,58,0,0.238,360344,360520,360184,360915,8,8,0.225
"327","smorf107865","chr08_1.208",811,26,0,0.0962,364556,364636,364156,364967,8,8,0.075
"328","smorf107866","chr08_1.208",811,41,0,0.1517,364757,364882,364156,364967,8,8,0.175
"329","smorf107914","chr08_1.216",608,46,0,0.227,375356,375496,375103,375711,8,8,0.225
"330","smorf107944","chr08_1.223",786,32,0,0.1221,383084,383182,382754,383540,8,8,0.125
"332","smorf107991","chr08_1.234",591,36,0,0.1827,396719,396829,396662,397253,8,8,0.175
"333","smorf107992","chr08_1.234",591,41,0,0.2081,396884,397009,396662,397253,8,8,0.225
"334","smorf108008","chr08_1.236",585,27,0,0.1385,401051,401134,400851,401436,8,8,0.125
"335","smorf108016","chr08_1.238",283,27,1,0.2862,402707,402790,402685,402968,8,8,0.275
"336","smorf108017","chr08_1.238",283,36,1,0.3816,402836,402946,402685,402968,8,8,0.375
"337","smorf108045","chr08_1.242",500,31,0,0.186,412427,412522,412409,412909,8,8,0.175
"338","smorf108046","chr08_1.242",500,28,0,0.168,412577,412663,412409,412909,8,8,0.175
"339","smorf108071","chr08_1.247",785,74,1,0.2828,422564,422788,422289,423074,8,8,0.275
"340","smorf108124","chr08_1.252",291,27,0,0.2784,439061,439144,439052,439343,8,8,0.275
"341","smorf108176","chr08_1.263",521,26,0,0.1497,454100,454180,453707,454228,8,8,0.125
"342","smorf108183","chr08_1.265",1346,26,0,0.0579,458567,458647,457952,459298,8,8,0.075
"343","smorf108186","chr08_1.266",971,32,0,0.0989,461534,461632,461530,462501,8,8,0.075
"344","smorf108228","chr08_1.273",362,64,0,0.5304,470585,470779,470576,470938,8,8,0.525
"345","smorf108229","chr08_1.273",362,34,1,0.2818,470780,470884,470576,470938,8,8,0.275
"346","smorf108269","chr08_1.278",317,29,0,0.2744,480743,480832,480672,480989,8,8,0.275
"347","smorf108336","chr08_1.296",279,38,1,0.4086,504293,504409,504196,504475,8,8,0.425
"348","smorf108370","chr08_1.302",723,29,0,0.1203,518882,518971,518713,519436,8,8,0.125
"349","smorf108380","chr08_1.304",3654,59,0,0.0484,522050,522229,521737,525391,8,8,0.025
"350","smorf108387","chr08_1.304",3654,36,0,0.0296,523706,523816,521737,525391,8,8,0.025
"352","smorf108392","chr08_1.304",3654,28,0,0.023,525215,525301,521737,525391,8,8,0.025
"354","smorf108528","chr08_1.1",603,38,0,0.1891,5913,6029,5796,6399,8,8,0.175
"355","smorf108550","chr08_1.4",1615,44,0,0.0817,11643,11777,10305,11920,8,8,0.075
"356","smorf108554","chr08_1.6",715,30,0,0.1259,13194,13286,12847,13562,8,8,0.125
"357","smorf108555","chr08_1.6",715,33,0,0.1385,13347,13448,12847,13562,8,8,0.125
"358","smorf108560","chr08_1.7",628,32,0,0.1529,14556,14654,14270,14898,8,8,0.175
"359","smorf108575","chr08_1.9",1272,31,0,0.0731,17280,17375,16117,17389,8,8,0.075
"360","smorf10858","chr02_1.6",361,32,0,0.2659,14112,14210,13879,14240,2,2,0.275
"361","smorf108581","chr08_1.10",1245,58,0,0.1398,18381,18557,17839,19084,8,8,0.125
"362","smorf108597","chr08_1.11",811,35,1,0.1295,21066,21173,20968,21779,8,8,0.125
"363","smorf108599","chr08_1.11",811,33,0,0.1221,21282,21383,20968,21779,8,8,0.125
"364","smorf108650","chr08_1.17",1177,52,0,0.1325,34494,34652,34075,35252,8,8,0.125
"365","smorf108652","chr08_1.17",1177,34,0,0.0867,35118,35222,34075,35252,8,8,0.075
"366","smorf108663","chr08_1.19",306,50,1,0.4902,38559,38711,38506,38812,8,8,0.475
"367","smorf108716","chr08_1.22",794,65,0,0.2456,48309,48506,47966,48760,8,8,0.225
"369","smorf108744","chr08_1.26",799,67,0,0.2516,56061,56264,55847,56646,8,8,0.275
"370","smorf108812","chr08_1.36",454,60,0,0.3965,74454,74636,74241,74695,8,8,0.375
"371","smorf108814","chr08_1.37",629,58,0,0.2766,75000,75176,74779,75408,8,8,0.275
"372","smorf10884","chr02_1.8",781,32,0,0.1229,21396,21494,21293,22074,2,2,0.125
"373","smorf108900","chr08_1.49",607,41,0,0.2026,94869,94994,94506,95113,8,8,0.225
"374","smorf108934","chr08_1.53",702,35,0,0.1496,102075,102182,101879,102581,8,8,0.125
"375","smorf108948","chr08_1.58",689,30,1,0.1306,108195,108287,108117,108806,8,8,0.125
"376","smorf108949","chr08_1.58",689,27,0,0.1176,108402,108485,108117,108806,8,8,0.125
"377","smorf108971","chr08_1.62",702,31,0,0.1325,115305,115400,114912,115614,8,8,0.125
"378","smorf109018","chr08_1.70",518,44,0,0.2548,123684,123818,123585,124103,8,8,0.275
"379","smorf109030","chr08_1.71",839,31,0,0.1108,126165,126260,125675,126514,8,8,0.125
"380","smorf109042","chr08_1.73",360,32,0,0.2667,129147,129245,129114,129474,8,8,0.275
"381","smorf109080","chr08_1.84",437,30,0,0.2059,143724,143816,143551,143988,8,8,0.225
"382","smorf109099","chr08_1.89",555,38,0,0.2054,148803,148919,148662,149217,8,8,0.225
"383","smorf109151","chr08_1.99",454,38,0,0.2511,170427,170543,170337,170791,8,8,0.275
"385","smorf109218","chr08_1.112",678,28,0,0.1239,190074,190160,189857,190535,8,8,0.125
"386","smorf109255","chr08_1.118",3296,38,0,0.0346,201474,201590,201303,204599,8,8,0.025
"387","smorf109257","chr08_1.118",3296,35,0,0.0319,201843,201950,201303,204599,8,8,0.025
"388","smorf109259","chr08_1.118",3296,27,0,0.0246,202131,202214,201303,204599,8,8,0.025
"389","smorf109263","chr08_1.118",3296,50,0,0.0455,202935,203087,201303,204599,8,8,0.025
"390","smorf109264","chr08_1.118",3296,55,0,0.0501,203163,203330,201303,204599,8,8,0.075
"391","smorf109278","chr08_1.124",696,28,1,0.1207,210468,210554,210145,210841,8,8,0.125
"392","smorf109326","chr08_1.134",398,52,1,0.392,222711,222869,222480,222878,8,8,0.375
"393","smorf109330","chr08_1.135",271,33,0,0.3653,223830,223931,223760,224031,8,8,0.375
"394","smorf109342","chr08_1.137",390,50,0,0.3846,227235,227387,227143,227533,8,8,0.375
"395","smorf109343","chr08_1.137",390,27,0,0.2077,227388,227471,227143,227533,8,8,0.225
"396","smorf109386","chr08_1.146",370,40,1,0.3243,241401,241523,241295,241665,8,8,0.325
"397","smorf109401","chr08_1.151",1459,32,0,0.0658,249741,249839,249643,251102,8,8,0.075
"398","smorf109419","chr08_1.154",225,29,0,0.3867,258123,258212,258020,258245,8,8,0.375
"399","smorf109451","chr08_1.157",699,39,0,0.1674,267114,267233,266840,267539,8,8,0.175
"400","smorf109471","chr08_1.159",1078,34,0,0.0946,271725,271829,271550,272628,8,8,0.075
"401","smorf109484","chr08_1.162",384,58,0,0.4531,277848,278024,277770,278154,8,8,0.475
"402","smorf109496","chr08_1.167",478,27,0,0.1695,283575,283658,283300,283778,8,8,0.175
"403","smorf109547","chr08_1.174",937,36,0,0.1153,296646,296756,296450,297387,8,8,0.125
"404","smorf109597","chr08_1.179",603,27,0,0.1343,315996,316079,315971,316574,8,8,0.125
"405","smorf109599","chr08_1.180",599,54,0,0.2705,319935,320099,319817,320416,8,8,0.275
"406","smorf109732","chr08_1.199",305,37,0,0.3639,353331,353444,353322,353627,8,8,0.375
"408","smorf109789","chr08_1.210",509,33,0,0.1945,368157,368258,367995,368504,8,8,0.175
"409","smorf10980","chr02_1.22",726,36,1,0.1488,45129,45239,44915,45641,2,2,0.125
"410","smorf109808","chr08_1.215",343,31,0,0.2711,374469,374564,374313,374656,8,8,0.275
"411","smorf109822","chr08_1.219",908,28,1,0.0925,379827,379913,379202,380110,8,8,0.075
"412","smorf109836","chr08_1.223",786,45,0,0.1718,382845,382982,382754,383540,8,8,0.175
"413","smorf109837","chr08_1.223",786,27,0,0.1031,383022,383105,382754,383540,8,8,0.125
"414","smorf109838","chr08_1.223",786,26,0,0.0992,383109,383189,382754,383540,8,8,0.075
"415","smorf109843","chr08_1.224",1021,36,1,0.1058,385140,385250,384491,385512,8,8,0.125
"416","smorf109844","chr08_1.225",745,26,0,0.1047,386655,386735,386490,387235,8,8,0.125
"417","smorf109845","chr08_1.225",745,36,0,0.145,386763,386873,386490,387235,8,8,0.125
"418","smorf109846","chr08_1.225",745,26,1,0.1047,386940,387020,386490,387235,8,8,0.125
"419","smorf109938","chr08_1.247",785,40,0,0.1529,422442,422564,422289,423074,8,8,0.175
"420","smorf109995","chr08_1.256",327,28,0,0.2569,445584,445670,445385,445712,8,8,0.275
"421","smorf110003","chr08_1.263",521,35,0,0.2015,453876,453983,453707,454228,8,8,0.225
"422","smorf110005","chr08_1.263",521,27,0,0.1555,454143,454226,453707,454228,8,8,0.175
"423","smorf110016","chr08_1.265",1346,59,0,0.1315,458283,458462,457952,459298,8,8,0.125
"424","smorf110037","chr08_1.266",971,62,0,0.1916,462120,462308,461530,462501,8,8,0.175
"425","smorf110103","chr08_1.283",194,38,1,0.5876,486657,486773,486631,486825,8,8,0.575
"426","smorf110126","chr08_1.286",350,33,0,0.2829,490554,490655,490396,490746,8,8,0.275
"427","smorf110131","chr08_1.288",237,28,0,0.3544,493722,493808,493658,493895,8,8,0.375
"428","smorf110176","chr08_1.298",653,54,0,0.2481,508764,508928,508709,509362,8,8,0.225
"429","smorf110230","chr08_1.302",723,30,0,0.1245,519132,519224,518713,519436,8,8,0.125
"430","smorf110253","chr08_1.304",3654,28,0,0.023,522837,522923,521737,525391,8,8,0.025
"431","smorf110258","chr08_1.304",3654,29,0,0.0238,523974,524063,521737,525391,8,8,0.025
"432","smorf110260","chr08_1.304",3654,29,0,0.0238,524844,524933,521737,525391,8,8,0.025
"433","smorf110261","chr08_1.304",3654,27,0,0.0222,525147,525230,521737,525391,8,8,0.025
"434","smorf110312","chr08_1.309",801,56,0,0.2097,539808,539978,539747,540548,8,8,0.225
"435","smorf11033","chr02_1.29",463,53,1,0.3434,60837,60998,60735,61198,2,2,0.325
"436","smorf110359","chr08_1.317",893,40,0,0.1344,553542,553664,553502,554395,8,8,0.125
"438","smorf110431","chr08_1.317",893,66,1,0.2217,553536,553736,553502,554395,8,8,0.225
"439","smorf110490","chr08_1.312",745,57,0,0.2295,542685,542858,542262,543007,8,8,0.225
"440","smorf110498","chr08_1.309",801,54,1,0.2022,540171,540335,539747,540548,8,8,0.225
"441","smorf110563","chr08_1.304",3654,34,0,0.0279,524940,525044,521737,525391,8,8,0.025
"442","smorf110565","chr08_1.304",3654,66,0,0.0542,524382,524582,521737,525391,8,8,0.075
"444","smorf110577","chr08_1.303",399,54,0,0.406,520380,520544,520312,520711,8,8,0.425
"445","smorf110580","chr08_1.302",723,63,0,0.2614,519042,519233,518713,519436,8,8,0.275
"446","smorf110592","chr08_1.301",1046,28,0,0.0803,517197,517283,516485,517531,8,8,0.075
"447","smorf110593","chr08_1.301",1046,29,0,0.0832,516906,516995,516485,517531,8,8,0.075
"448","smorf110604","chr08_1.299",894,38,0,0.1275,512478,512594,511837,512731,8,8,0.125
"449","smorf110629","chr08_1.297",788,29,0,0.1104,506184,506273,505530,506318,8,8,0.125
"450","smorf110630","chr08_1.297",788,46,0,0.1751,505875,506015,505530,506318,8,8,0.175
"451","smorf110631","chr08_1.297",788,29,1,0.1104,505602,505691,505530,506318,8,8,0.125
"452","smorf11064","chr02_1.34",738,46,0,0.187,71382,71522,71124,71862,2,2,0.175
"453","smorf11075","chr02_1.36",563,40,0,0.2131,75021,75143,74692,75255,2,2,0.225
"454","smorf110803","chr08_1.266",971,41,0,0.1267,462114,462239,461530,462501,8,8,0.125
"455","smorf110804","chr08_1.266",971,27,1,0.0834,461811,461894,461530,462501,8,8,0.075
"456","smorf110823","chr08_1.265",1346,26,0,0.0579,458127,458207,457952,459298,8,8,0.075
"457","smorf110840","chr08_1.263",521,26,0,0.1497,453882,453962,453707,454228,8,8,0.125
"458","smorf11097","chr02_1.39",237,37,0,0.4684,84336,84449,84259,84496,2,2,0.475
"459","smorf110995","chr08_1.247",785,60,1,0.2293,422742,422924,422289,423074,8,8,0.225
"460","smorf111070","chr08_1.236",585,43,1,0.2205,401049,401180,400851,401436,8,8,0.225
"461","smorf111149","chr08_1.219",908,72,1,0.2379,379857,380075,379202,380110,8,8,0.225
"462","smorf111150","chr08_1.219",908,43,0,0.1421,379482,379613,379202,380110,8,8,0.125
"463","smorf111160","chr08_1.216",608,33,0,0.1628,375603,375704,375103,375711,8,8,0.175
"464","smorf111165","chr08_1.215",343,54,0,0.4723,374403,374567,374313,374656,8,8,0.475
"465","smorf111182","chr08_1.212",272,28,0,0.3088,370533,370619,370452,370724,8,8,0.325
"466","smorf111254","chr08_1.197",288,31,0,0.3229,349428,349523,349288,349576,8,8,0.325
"467","smorf111347","chr08_1.182",373,34,0,0.2735,324597,324701,324395,324768,8,8,0.275
"468","smorf111441","chr08_1.176",826,30,0,0.109,302067,302159,301937,302763,8,8,0.125
"470","smorf111455","chr08_1.173",1291,33,0,0.0767,293520,293621,293380,294671,8,8,0.075
"471","smorf111460","chr08_1.171",1222,36,0,0.0884,290685,290795,289693,290915,8,8,0.075
"472","smorf111464","chr08_1.171",1222,28,0,0.0687,290307,290393,289693,290915,8,8,0.075
"473","smorf111477","chr08_1.167",478,40,0,0.251,283632,283754,283300,283778,8,8,0.275
"474","smorf111479","chr08_1.167",478,36,0,0.2259,283401,283511,283300,283778,8,8,0.225
"475","smorf111524","chr08_1.155",600,32,0,0.16,261984,262082,261593,262193,8,8,0.175
"476","smorf111666","chr08_1.133",263,31,1,0.3536,221277,221372,221272,221535,8,8,0.375
"477","smorf111676","chr08_1.129",385,35,0,0.2727,217896,218003,217842,218227,8,8,0.275
"478","smorf111737","chr08_1.118",3296,52,1,0.0473,203382,203540,201303,204599,8,8,0.025
"479","smorf111744","chr08_1.118",3296,38,0,0.0346,201930,202046,201303,204599,8,8,0.025
"480","smorf111779","chr08_1.114",522,35,1,0.2011,193809,193916,193538,194060,8,8,0.225
"481","smorf111780","chr08_1.114",522,27,0,0.1552,193650,193733,193538,194060,8,8,0.175
"482","smorf111788","chr08_1.112",678,30,0,0.1327,190173,190265,189857,190535,8,8,0.125
"483","smorf111803","chr08_1.110",244,35,1,0.4303,187746,187853,187672,187916,8,8,0.425
"484","smorf111805","chr08_1.109",363,32,1,0.2645,187002,187100,186802,187165,8,8,0.275
"485","smorf111857","chr08_1.99",454,37,0,0.2445,170484,170597,170337,170791,8,8,0.225
"486","smorf111912","chr08_1.93",245,31,0,0.3796,159195,159290,159185,159430,8,8,0.375
"487","smorf111969","chr08_1.82",159,28,0,0.5283,139914,140000,139844,140003,8,8,0.525
"488","smorf111976","chr08_1.81",238,31,0,0.3908,138531,138626,138448,138686,8,8,0.375
"489","smorf11199","chr02_1.52",525,30,0,0.1714,107736,107828,107408,107933,2,2,0.175
"490","smorf112003","chr08_1.74",281,34,0,0.363,130479,130583,130442,130723,8,8,0.375
"491","smorf112018","chr08_1.71",839,48,1,0.1716,125775,125921,125675,126514,8,8,0.175
"492","smorf112023","chr08_1.68",866,45,0,0.1559,122229,122366,121678,122544,8,8,0.175
"493","smorf112030","chr08_1.67",651,33,0,0.1521,119706,119807,119434,120085,8,8,0.175
"494","smorf112070","chr08_1.60",436,37,0,0.2546,111561,111674,111312,111748,8,8,0.275
"495","smorf112106","chr08_1.54",306,35,0,0.3431,104070,104177,103965,104271,8,8,0.325
"496","smorf112112","chr08_1.53",702,34,0,0.1453,102021,102125,101879,102581,8,8,0.125
"497","smorf112199","chr08_1.37",629,57,0,0.2719,74988,75161,74779,75408,8,8,0.275
"498","smorf112227","chr08_1.34",205,27,0,0.3951,70083,70166,70067,70272,8,8,0.375
"499","smorf112273","chr08_1.25",684,46,1,0.2018,54489,54629,54164,54848,8,8,0.225
"500","smorf112295","chr08_1.22",794,27,0,0.102,48045,48128,47966,48760,8,8,0.125
"501","smorf112327","chr08_1.20",548,27,0,0.1478,39756,39839,39533,40081,8,8,0.125
"502","smorf112340","chr08_1.17",1177,65,1,0.1657,34593,34790,34075,35252,8,8,0.175
"503","smorf112342","chr08_1.17",1177,34,0,0.0867,34230,34334,34075,35252,8,8,0.075
"504","smorf11236","chr02_1.59",759,45,0,0.1779,117030,117167,116832,117591,2,2,0.175
"505","smorf11237","chr02_1.59",759,28,0,0.1107,117348,117434,116832,117591,2,2,0.125
"506","smorf112415","chr08_1.11",811,37,0,0.1369,21333,21446,20968,21779,8,8,0.125
"507","smorf112416","chr08_1.11",811,26,0,0.0962,21201,21281,20968,21779,8,8,0.075
"508","smorf112431","chr08_1.10",1245,71,0,0.1711,18534,18749,17839,19084,8,8,0.175
"509","smorf112439","chr08_1.9",1272,70,0,0.1651,16533,16745,16117,17389,8,8,0.175
"510","smorf112446","chr08_1.7",628,58,0,0.2771,14544,14720,14270,14898,8,8,0.275
"511","smorf112449","chr08_1.6",715,49,0,0.2056,13206,13355,12847,13562,8,8,0.225
"512","smorf112475","chr08_1.1",603,51,0,0.2537,6132,6287,5796,6399,8,8,0.275
"513","smorf11251","chr02_1.61",878,39,1,0.1333,122559,122678,121877,122755,2,2,0.125
"514","smorf112521","chr08_1.317",893,63,0,0.2116,553742,553933,553502,554395,8,8,0.225
"515","smorf112579","chr08_1.309",801,38,0,0.1423,539768,539884,539747,540548,8,8,0.125
"516","smorf112630","chr08_1.304",3654,36,0,0.0296,524993,525103,521737,525391,8,8,0.025
"517","smorf112639","chr08_1.304",3654,38,0,0.0312,522920,523036,521737,525391,8,8,0.025
"518","smorf112640","chr08_1.304",3654,50,0,0.0411,522725,522877,521737,525391,8,8,0.025
"519","smorf112647","chr08_1.303",399,45,1,0.3383,520319,520456,520312,520711,8,8,0.325
"520","smorf112650","chr08_1.302",723,35,0,0.1452,519233,519340,518713,519436,8,8,0.125
"521","smorf112713","chr08_1.297",788,69,0,0.2627,505844,506053,505530,506318,8,8,0.275
"522","smorf112717","chr08_1.296",279,35,0,0.3763,504290,504397,504196,504475,8,8,0.375
"523","smorf112846","chr08_1.272",304,37,1,0.3651,467996,468109,467914,468218,8,8,0.375
"524","smorf112871","chr08_1.266",971,40,0,0.1236,461936,462058,461530,462501,8,8,0.125
"525","smorf112944","chr08_1.254",303,32,0,0.3168,441884,441982,441878,442181,8,8,0.325
"526","smorf113009","chr08_1.245",157,35,0,0.6688,419087,419194,419066,419223,8,8,0.675
"527","smorf11303","chr02_1.71",986,35,0,0.1065,140679,140786,140263,141249,2,2,0.125
"528","smorf113111","chr08_1.234",591,35,0,0.1777,397070,397177,396662,397253,8,8,0.175
"529","smorf113112","chr08_1.234",591,40,0,0.203,396686,396808,396662,397253,8,8,0.225
"530","smorf113147","chr08_1.225",745,26,0,0.1047,387035,387115,386490,387235,8,8,0.125
"531","smorf113170","chr08_1.223",786,39,0,0.1489,383270,383389,382754,383540,8,8,0.125
"532","smorf113172","chr08_1.223",786,41,0,0.1565,383087,383212,382754,383540,8,8,0.175
"533","smorf113186","chr08_1.219",908,39,0,0.1289,379655,379774,379202,380110,8,8,0.125
"534","smorf113198","chr08_1.216",608,28,0,0.1382,375458,375544,375103,375711,8,8,0.125
